method,dataset,category,target_idx,cos_orig_adv,cos_q_orig,cos_q_adv,query_sim_delta
unique_words,ragroll,space heater,3,0.96885276,0.6082251,0.62385595,0.015630841
unique_words,ragroll,smartphone,1,0.9795445,0.6608586,0.6238457,-0.037012875
unique_words,ragroll,solid state drive,4,0.9526036,0.6946777,0.67178833,-0.022889376
unique_words,ragroll,space heater,5,0.9707131,0.6258609,0.60402715,-0.021833777
unique_words,ragroll,solid state drive,7,0.9792828,0.6509428,0.67334783,0.022405028
unique_words,ragroll,string trimmer,2,0.9858537,0.70344883,0.7042351,0.00078624487
unique_words,ragroll,slow cooker,8,0.97275263,0.6949738,0.70002574,0.005051911
unique_words,ragroll,space heater,7,0.96923184,0.637514,0.6146183,-0.022895694
unique_words,ragroll,space heater,6,0.97517055,0.6361815,0.63767767,0.0014961958
unique_words,ragroll,tablet,2,0.9939575,0.5790838,0.57222754,-0.0068562627
unique_words,ragroll,string trimmer,8,0.98740685,0.7115952,0.70595896,-0.005636215
unique_words,ragroll,tablet,1,0.9872087,0.58804053,0.579159,-0.008881509
unique_words,ragroll,string trimmer,1,0.9714623,0.6138809,0.6040742,-0.009806693
unique_words,ragroll,string trimmer,5,0.94497794,0.6677698,0.6274898,-0.040279984
unique_words,ragroll,string trimmer,4,0.981153,0.7507354,0.7402512,-0.010484219
unique_words,ragroll,string trimmer,3,0.97576797,0.5851021,0.5851245,2.2411346e-05
unique_words,ragroll,solid state drive,5,0.97952735,0.6437418,0.6493358,0.005594015
unique_words,ragroll,tablet,5,0.98231375,0.6036662,0.59461534,-0.009050846
unique_words,ragroll,string trimmer,6,0.9885629,0.69977075,0.70862854,0.008857787
unique_words,ragroll,tablet,4,0.9854033,0.61046916,0.61191237,0.0014432073
unique_words,ragroll,tablet,6,0.9832931,0.6049026,0.61707634,0.012173712
unique_words,ragroll,tent,3,0.92910415,0.6120343,0.58344567,-0.028588653
unique_words,ragroll,tent,1,0.920027,0.6117758,0.5313897,-0.0803861
unique_words,ragroll,tent,4,0.9428929,0.6262938,0.6180185,-0.00827527
unique_words,ragroll,solid state drive,2,0.9420141,0.6435987,0.65219533,0.008596659
unique_words,ragroll,tablet,7,0.9755833,0.66403645,0.6460075,-0.018028975
unique_words,ragroll,space heater,8,0.9792837,0.52004576,0.5135993,-0.0064464808
unique_words,ragroll,tablet,3,0.91985977,0.61198246,0.57918954,-0.032792926
unique_words,ragroll,tent,6,0.9659902,0.64693093,0.60530937,-0.041621566
unique_words,ragroll,tent,7,0.95503324,0.64916384,0.6254319,-0.023731947
unique_words,ragroll,tent,8,0.9859304,0.61203945,0.60670614,-0.0053333044
unique_words,ragroll,tent,5,0.9630914,0.6097241,0.59277666,-0.016947448
unique_words,ragroll,tool chest,3,0.9652219,0.6162531,0.59442544,-0.021827638
unique_words,ragroll,tool chest,1,0.93443567,0.61974156,0.5971467,-0.02259487
unique_words,ragroll,tool chest,7,0.98195344,0.6405648,0.63782877,-0.002736032
unique_words,ragroll,tool chest,5,0.96849835,0.5375148,0.5428895,0.00537467
unique_words,ragroll,tool chest,8,0.970019,0.607226,0.5928645,-0.014361501
unique_words,ragroll,washing machine,1,0.97065973,0.6775824,0.68049866,0.0029162765
unique_words,ragroll,tool chest,2,0.97425014,0.62468004,0.62543356,0.0007535219
unique_words,ragroll,tool chest,6,0.98596954,0.5928879,0.59291434,2.6464462e-05
unique_words,ragroll,washing machine,2,0.9548385,0.59704894,0.5875066,-0.009542346
unique_words,ragroll,tent,2,0.9098519,0.6366663,0.6041862,-0.03248012
unique_words,ragroll,washing machine,4,0.9729397,0.64773816,0.65208524,0.004347086
unique_words,ragroll,string trimmer,7,0.9722749,0.7079549,0.6972901,-0.010664761
unique_words,ragroll,washing machine,6,0.95340985,0.64058053,0.6369574,-0.003623128
unique_words,ragroll,washing machine,8,0.9779376,0.63430095,0.64019287,0.005891919
unique_words,ragroll,tablet,8,0.9822409,0.64270055,0.64587903,0.0031784773
unique_words,ragroll,washing machine,7,0.97709715,0.6567571,0.6386988,-0.0180583
unique_words,ragroll,wet-dry vacuum,3,0.9813421,0.6472846,0.6550275,0.007742882
unique_words,ragroll,washing machine,3,0.9574716,0.6468981,0.6368805,-0.010017574
unique_words,ragroll,wet-dry vacuum,5,0.96703565,0.70057124,0.6949451,-0.005626142
unique_words,ragroll,wet-dry vacuum,8,0.95778304,0.66800594,0.6737547,0.005748749
unique_words,ragroll,wet-dry vacuum,1,0.9739615,0.66542435,0.66407764,-0.0013467073
unique_words,ragroll,wifi router,1,0.9910574,0.59600633,0.5841655,-0.01184082
unique_words,ragroll,wet-dry vacuum,2,0.93418276,0.71596944,0.66883254,-0.047136903
unique_words,ragroll,tool chest,4,0.9739011,0.60968983,0.5726835,-0.03700632
unique_words,ragroll,wifi router,3,0.9678339,0.6049911,0.58396167,-0.021029413
unique_words,ragroll,wet-dry vacuum,6,0.98579127,0.6734655,0.67976373,0.006298244
unique_words,ragroll,wifi router,4,0.9939493,0.5964155,0.5946722,-0.0017433167
unique_words,ragroll,wifi router,5,0.9809678,0.65655375,0.64252156,-0.014032185
unique_words,ragroll,wifi router,6,0.9870432,0.66228616,0.67546,0.013173819
unique_words,ragroll,wifi router,7,0.9931687,0.63191813,0.6248749,-0.0070432425
unique_words,ragroll,wifi router,8,0.99037564,0.6391572,0.64753276,0.008375585
unique_words,ragroll,wood router,3,0.9767209,0.6968321,0.67343485,-0.023397267
unique_words,ragroll,wood router,4,0.9766448,0.64294183,0.6339376,-0.009004235
unique_words,stsdata,books,1,0.9540541,0.5540473,0.54713833,-0.006908953
unique_words,ragroll,wood router,2,0.9204443,0.5116786,0.4852635,-0.02641508
unique_words,ragroll,wood router,6,0.9812924,0.6065216,0.61472034,0.008198738
unique_words,ragroll,washing machine,5,0.9911082,0.6722981,0.6650517,-0.007246375
unique_words,ragroll,wood router,7,0.9755392,0.6482827,0.6459565,-0.0023261905
unique_words,ragroll,wood router,1,0.9633738,0.5211267,0.5067484,-0.014378309
unique_words,stsdata,books,3,0.8007186,0.5370941,0.5422428,0.005148709
unique_words,ragroll,wood router,5,0.9345973,0.5952283,0.5929072,-0.002321124
unique_words,stsdata,books,2,0.96517706,0.5546857,0.55560374,0.00091803074
unique_words,stsdata,books,4,0.9460391,0.5285484,0.5286458,9.739399e-05
unique_words,stsdata,books,5,0.9659757,0.51222837,0.52244616,0.010217786
unique_words,stsdata,books,8,0.97677505,0.52549917,0.5216863,-0.0038128495
unique_words,ragroll,wifi router,2,0.956324,0.6520472,0.6559825,0.0039352775
unique_words,ragroll,wood router,8,0.9877614,0.69734234,0.6938301,-0.0035122633
unique_words,ragroll,wet-dry vacuum,4,0.97644097,0.6744045,0.6782377,0.0038331747
unique_words,stsdata,cameras,2,0.9728854,0.59441817,0.5877454,-0.00667274
unique_words,stsdata,cameras,1,0.9584251,0.62804115,0.63575363,0.0077124834
unique_words,stsdata,books,6,0.92080355,0.52026844,0.53637445,0.01610601
unique_words,stsdata,books,9,0.9018451,0.53125787,0.5272542,-0.004003644
unique_words,stsdata,cameras,4,0.9825177,0.5919436,0.5509059,-0.04103774
unique_words,stsdata,cameras,7,0.9873582,0.56397563,0.5634319,-0.00054371357
unique_words,ragroll,wet-dry vacuum,7,0.9777642,0.69906926,0.7137106,0.014641345
unique_words,stsdata,coffee_machines,1,0.966117,0.583745,0.5788125,-0.004932523
unique_words,stsdata,cameras,9,0.96274805,0.5872427,0.6076584,0.020415664
unique_words,stsdata,cameras,6,0.9943798,0.5836028,0.5848147,0.0012119412
unique_words,stsdata,coffee_machines,3,0.92445993,0.65386546,0.6390058,-0.014859676
unique_words,stsdata,cameras,8,0.974987,0.6212381,0.6267796,0.0055415034
unique_words,stsdata,books,7,0.95555186,0.5367513,0.5466112,0.00985992
unique_words,stsdata,cameras,3,0.9938508,0.6103467,0.61594236,0.005595684
unique_words,stsdata,books,10,0.97552943,0.5547905,0.5501418,-0.0046486855
unique_words,stsdata,coffee_machines,5,0.9551285,0.6223823,0.59312594,-0.029256344
unique_words,stsdata,coffee_machines,6,0.95874643,0.6701702,0.640983,-0.029187202
unique_words,stsdata,coffee_machines,7,0.971743,0.65734977,0.63311976,-0.024230003
unique_words,rewrite_to_rank,Apparel,2,0.91716164,0.6014862,0.60573554,0.0042493343
unique_words,stsdata,coffee_machines,8,0.97218513,0.6704681,0.62755835,-0.04290974
unique_words,rewrite_to_rank,Apparel,3,0.9657246,0.6505321,0.5943716,-0.05616051
unique_words,rewrite_to_rank,Apparel,7,1.0,0.5641052,0.5641053,5.9604645e-08
unique_words,rewrite_to_rank,Apparel,5,0.9159242,0.60536873,0.57073855,-0.03463018
unique_words,rewrite_to_rank,Apparel,6,0.923923,0.5942673,0.59873706,0.0044697523
unique_words,stsdata,cameras,10,0.99207985,0.5486645,0.55048895,0.0018244386
unique_words,stsdata,coffee_machines,9,0.8439206,0.612237,0.57444525,-0.03779173
unique_words,rewrite_to_rank,Apparel,8,0.9572531,0.6272948,0.6109562,-0.016338587
unique_words,rewrite_to_rank,Apparel,4,0.99834764,0.59121484,0.5864143,-0.004800558
unique_words,rewrite_to_rank,Apparel,10,0.95399475,0.5923964,0.59637034,0.003973961
unique_words,stsdata,cameras,5,0.98745495,0.58358175,0.58687556,0.0032938123
unique_words,rewrite_to_rank,Automotive Lighting,1,0.95047796,0.6427156,0.6451213,0.002405703
unique_words,rewrite_to_rank,Apparel,1,0.8555126,0.58633393,0.5552294,-0.031104505
unique_words,rewrite_to_rank,Automotive Lighting,3,0.91497904,0.669158,0.63515985,-0.03399813
unique_words,rewrite_to_rank,Apparel,9,0.8941951,0.62499905,0.53808415,-0.0869149
unique_words,stsdata,coffee_machines,10,0.9769996,0.65303624,0.62146646,-0.03156978
unique_words,rewrite_to_rank,Automotive Lighting,9,0.94963497,0.60762775,0.6195835,0.011955738
unique_words,rewrite_to_rank,Automotive Lighting,6,0.9463349,0.66812265,0.66259587,-0.005526781
unique_words,stsdata,coffee_machines,2,0.96158504,0.6758811,0.61810046,-0.057780623
unique_words,rewrite_to_rank,Automotive Lighting,4,0.9465427,0.687508,0.64663494,-0.04087305
unique_words,stsdata,coffee_machines,4,0.9619883,0.6264081,0.6277436,0.0013355017
unique_words,rewrite_to_rank,Automotive Lighting,8,0.8918885,0.44934952,0.48077232,0.031422794
unique_words,rewrite_to_rank,Automotive Lighting,7,0.8846177,0.5826141,0.57307637,-0.009537756
unique_words,rewrite_to_rank,Automotive Parts,2,0.9517967,0.5148453,0.51484853,3.2186508e-06
unique_words,rewrite_to_rank,Automotive Parts,5,0.90415084,0.56354815,0.5576067,-0.0059414506
unique_words,rewrite_to_rank,Automotive Lighting,2,0.77964723,0.6509291,0.61991024,-0.031018853
unique_words,rewrite_to_rank,Automotive Parts,4,0.9736535,0.62894,0.63386214,0.0049221516
unique_words,rewrite_to_rank,Automotive Lighting,5,0.8258089,0.67724895,0.69069725,0.013448298
unique_words,rewrite_to_rank,Automotive Parts,9,0.9168091,0.5123153,0.50098944,-0.011325836
unique_words,rewrite_to_rank,Automotive Parts,7,0.9606886,0.61509573,0.6209444,0.005848646
unique_words,rewrite_to_rank,Computer Accessories,2,0.6718155,0.6575197,0.5053852,-0.15213448
unique_words,rewrite_to_rank,Computer Accessories,3,0.9241551,0.58054507,0.56678283,-0.013762236
unique_words,rewrite_to_rank,Automotive Parts,1,0.9831167,0.6132127,0.6032039,-0.010008812
unique_words,rewrite_to_rank,Computer Accessories,4,0.9660803,0.58442134,0.58483535,0.00041401386
unique_words,rewrite_to_rank,Computer Accessories,1,0.9816061,0.6121946,0.6149359,0.0027412772
unique_words,rewrite_to_rank,Computer Accessories,5,0.97715354,0.52899754,0.54030275,0.011305213
unique_words,rewrite_to_rank,Computer Accessories,10,0.8972121,0.5692268,0.55250543,-0.016721368
unique_words,rewrite_to_rank,Automotive Parts,10,0.89528203,0.48799008,0.4883326,0.0003425181
unique_words,rewrite_to_rank,Education,2,0.93692684,0.46155816,0.4949519,0.03339374
unique_words,rewrite_to_rank,Automotive Parts,6,0.9328545,0.5440445,0.5545304,0.0104858875
unique_words,rewrite_to_rank,Computer Accessories,6,0.8488963,0.58431005,0.598938,0.0146279335
unique_words,rewrite_to_rank,Education,4,0.93886256,0.50017536,0.5071972,0.0070218444
unique_words,rewrite_to_rank,Education,1,0.8544629,0.4791658,0.5133965,0.03423071
unique_words,rewrite_to_rank,Automotive Parts,8,0.9675342,0.58976316,0.58827794,-0.0014852285
unique_words,rewrite_to_rank,Computer Accessories,8,0.9368797,0.53306276,0.51983577,-0.013226986
unique_words,rewrite_to_rank,Automotive Lighting,10,0.98482406,0.6646337,0.6600194,-0.0046142936
unique_words,rewrite_to_rank,Education,7,0.95850563,0.4936263,0.4681784,-0.025447905
unique_words,rewrite_to_rank,Education,10,0.86465275,0.52775353,0.5121487,-0.015604854
unique_words,rewrite_to_rank,Education,6,0.9408406,0.412944,0.4245676,0.011623621
unique_words,rewrite_to_rank,Computer Accessories,7,0.9784664,0.5257679,0.5259788,0.00021088123
unique_words,rewrite_to_rank,Education,8,0.9655869,0.52618384,0.5282114,0.0020275712
unique_words,rewrite_to_rank,Computer Accessories,9,0.9793241,0.5238328,0.51581705,-0.008015752
unique_words,rewrite_to_rank,Fishing Gear,3,0.9596908,0.55218107,0.5522641,8.302927e-05
unique_words,rewrite_to_rank,Education,5,0.80405235,0.45924217,0.46297497,0.0037328005
unique_words,rewrite_to_rank,Fishing Gear,4,0.94743425,0.52579045,0.5181519,-0.0076385736
unique_words,rewrite_to_rank,Automotive Parts,3,0.9233889,0.5571106,0.5350629,-0.022047698
unique_words,rewrite_to_rank,Fishing Gear,8,0.87964004,0.4052459,0.37315416,-0.032091737
unique_words,rewrite_to_rank,Fishing Gear,6,0.903185,0.6506438,0.6420389,-0.008604944
unique_words,rewrite_to_rank,Education,3,0.8925511,0.41509616,0.39671606,-0.018380105
unique_words,rewrite_to_rank,Education,9,0.9129844,0.45399973,0.42412886,-0.029870868
unique_words,rewrite_to_rank,Fishing Gear,9,0.8606454,0.6337774,0.5878528,-0.045924604
unique_words,rewrite_to_rank,Flooring,3,0.9534896,0.6031546,0.58876896,-0.014385641
unique_words,rewrite_to_rank,Flooring,4,0.94840777,0.65077066,0.623633,-0.027137637
unique_words,rewrite_to_rank,Fishing Gear,10,0.8868917,0.6282524,0.57525337,-0.05299902
unique_words,rewrite_to_rank,Fishing Gear,5,0.8003037,0.5588618,0.50235116,-0.056510627
unique_words,rewrite_to_rank,Flooring,2,0.952844,0.6571919,0.68354833,0.026356459
unique_words,rewrite_to_rank,Flooring,7,0.88320875,0.63634384,0.64688414,0.010540307
unique_words,rewrite_to_rank,Fishing Gear,2,0.8856559,0.5142176,0.47084028,-0.04337734
unique_words,rewrite_to_rank,Fishing Gear,1,0.96691704,0.4154989,0.4035312,-0.011967719
unique_words,rewrite_to_rank,Food,2,0.9374531,0.58702147,0.56762713,-0.019394338
unique_words,rewrite_to_rank,Food,1,0.9573699,0.554,0.5439302,-0.010069847
unique_words,rewrite_to_rank,Flooring,6,0.94777143,0.6255887,0.6040225,-0.021566212
unique_words,rewrite_to_rank,Food,4,0.9691925,0.54403317,0.54899627,0.0049631
unique_words,rewrite_to_rank,Fishing Gear,7,0.9633471,0.65351,0.6442026,-0.0093073845
unique_words,rewrite_to_rank,Flooring,8,0.8853576,0.61147213,0.58739877,-0.024073362
unique_words,rewrite_to_rank,Flooring,1,0.9757306,0.5729742,0.5847805,0.011806309
unique_words,rewrite_to_rank,Food,8,0.96542317,0.4848877,0.4585438,-0.026343882
unique_words,rewrite_to_rank,Flooring,9,0.91215134,0.5844778,0.535087,-0.049390793
unique_words,rewrite_to_rank,Food,9,0.9861055,0.5461964,0.5386746,-0.007521808
unique_words,rewrite_to_rank,Food,7,0.9710088,0.51628566,0.524527,0.008241355
unique_words,rewrite_to_rank,Food,10,0.9355368,0.5117655,0.51690733,0.0051418543
unique_words,rewrite_to_rank,Footwear,2,0.94149196,0.5541111,0.5367718,-0.017339349
unique_words,rewrite_to_rank,Food,6,0.95837784,0.5934694,0.58623344,-0.0072359443
unique_words,rewrite_to_rank,Flooring,10,0.93356377,0.6058813,0.55442417,-0.051457107
unique_words,rewrite_to_rank,Footwear,1,0.9512897,0.6646793,0.6694235,0.0047442317
unique_words,rewrite_to_rank,Footwear,4,0.9802793,0.62782586,0.63062507,0.002799213
unique_words,rewrite_to_rank,Flooring,5,0.96962726,0.6357861,0.62630117,-0.009484947
unique_words,rewrite_to_rank,Food,3,0.9664798,0.5934335,0.57229275,-0.021140754
unique_words,rewrite_to_rank,Food,5,0.89525354,0.538075,0.5155112,-0.022563756
unique_words,rewrite_to_rank,Footwear,5,0.9659059,0.6196457,0.623636,0.0039902925
unique_words,rewrite_to_rank,Footwear,3,0.8994205,0.60301983,0.6297943,0.026774466
unique_words,rewrite_to_rank,Footwear,6,0.9347373,0.6320678,0.6120019,-0.020065904
unique_words,rewrite_to_rank,Footwear,8,0.8115541,0.6107481,0.6997131,0.088965
unique_words,rewrite_to_rank,Footwear,9,0.96292245,0.6280283,0.65083396,0.02280569
unique_words,rewrite_to_rank,Footwear,10,0.961131,0.6172798,0.61956894,0.0022891164
unique_words,rewrite_to_rank,Golf Clubs,1,0.9735579,0.70781416,0.6758082,-0.032005966
unique_words,rewrite_to_rank,Golf Clubs,3,0.9509052,0.52835745,0.52343273,-0.0049247146
unique_words,rewrite_to_rank,Golf Clubs,2,0.96592486,0.6129599,0.58920205,-0.023757875
unique_words,rewrite_to_rank,Footwear,7,0.946632,0.6421491,0.6377442,-0.0044049025
unique_words,rewrite_to_rank,Golf Clubs,6,0.96248543,0.6490467,0.7114006,0.06235391
unique_words,rewrite_to_rank,Golf Clubs,4,0.9038408,0.5734722,0.55163765,-0.021834552
unique_words,rewrite_to_rank,Golf Clubs,5,0.96048015,0.69243807,0.6699871,-0.022450984
unique_words,rewrite_to_rank,Golf Clubs,7,0.9314723,0.51061946,0.4741924,-0.03642705
unique_words,rewrite_to_rank,Golf Clubs,9,0.97843647,0.6141044,0.61535496,0.001250565
unique_words,rewrite_to_rank,Golf Clubs,10,0.9571332,0.57345736,0.56443924,-0.009018123
unique_words,rewrite_to_rank,Handbags,2,0.9557897,0.6973554,0.68887836,-0.008477032
unique_words,rewrite_to_rank,Handbags,1,0.94120836,0.6395718,0.60821366,-0.031358123
unique_words,rewrite_to_rank,Handbags,3,0.93469024,0.50687236,0.48206997,-0.024802387
unique_words,rewrite_to_rank,Handbags,4,0.9474146,0.5941069,0.5609318,-0.03317511
unique_words,rewrite_to_rank,Handbags,5,0.9172451,0.61240995,0.57084644,-0.04156351
unique_words,rewrite_to_rank,Handbags,6,0.81822276,0.61627305,0.5724497,-0.04382336
unique_words,rewrite_to_rank,Golf Clubs,8,0.96819043,0.6199353,0.6083102,-0.0116250515
unique_words,rewrite_to_rank,Handbags,7,0.912569,0.6159388,0.5484711,-0.06746769
unique_words,rewrite_to_rank,Handbags,9,0.97207737,0.6519218,0.6152694,-0.036652386
unique_words,rewrite_to_rank,Handbags,10,0.89940506,0.6379442,0.5873341,-0.050610125
unique_words,rewrite_to_rank,Health and Beauty,1,0.95377684,0.5439962,0.5131054,-0.030890822
unique_words,rewrite_to_rank,Health and Beauty,2,0.9618265,0.5620218,0.55179745,-0.010224342
unique_words,rewrite_to_rank,Health and Beauty,3,0.9810701,0.50874174,0.48026615,-0.028475583
unique_words,rewrite_to_rank,Health and Beauty,4,0.9630874,0.53843135,0.5193361,-0.019095242
unique_words,rewrite_to_rank,Health and Beauty,5,0.8836259,0.43197867,0.47315836,0.041179687
unique_words,rewrite_to_rank,Health and Beauty,6,0.916847,0.5627295,0.54224044,-0.020489037
unique_words,rewrite_to_rank,Health and Beauty,8,0.94640565,0.5532906,0.5392251,-0.014065504
unique_words,rewrite_to_rank,Health and Beauty,7,0.8898028,0.5083967,0.4845348,-0.023861885
unique_words,rewrite_to_rank,Handbags,8,0.85088426,0.6448973,0.578251,-0.06664628
unique_words,rewrite_to_rank,Health and Beauty,9,0.9542071,0.5661669,0.5607374,-0.0054295063
unique_words,rewrite_to_rank,Health and Beauty,10,0.8627621,0.5430305,0.49164033,-0.05139017
unique_words,rewrite_to_rank,Jewelry,1,0.8797832,0.51936764,0.5039278,-0.015439808
unique_words,rewrite_to_rank,Jewelry,3,0.95103604,0.62666106,0.60277855,-0.023882508
unique_words,rewrite_to_rank,Jewelry,2,0.91784596,0.6590948,0.6381042,-0.02099061
unique_words,rewrite_to_rank,Jewelry,4,0.88127035,0.6024891,0.59435624,-0.008132875
unique_words,rewrite_to_rank,Jewelry,5,0.96065664,0.58291286,0.5571575,-0.025755346
unique_words,rewrite_to_rank,Jewelry,6,0.95091295,0.63902986,0.6014599,-0.03756994
unique_words,rewrite_to_rank,Jewelry,8,0.871525,0.6198598,0.5806624,-0.039197385
unique_words,rewrite_to_rank,Jewelry,10,0.9376316,0.54703814,0.54761136,0.00057321787
unique_words,rewrite_to_rank,Jewelry,7,0.89110315,0.63005257,0.61481196,-0.01524061
unique_words,rewrite_to_rank,Lighting,1,0.896054,0.57477945,0.5305874,-0.044192076
unique_words,rewrite_to_rank,Lighting,2,0.92100966,0.6486654,0.5841293,-0.064536154
unique_words,rewrite_to_rank,Jewelry,9,0.95567995,0.56207913,0.56758815,0.005509019
unique_words,rewrite_to_rank,Lighting,3,0.95590526,0.6375525,0.64464164,0.007089138
unique_words,rewrite_to_rank,Lighting,5,0.913346,0.62493896,0.56380767,-0.0611313
unique_words,rewrite_to_rank,Lighting,4,0.9521352,0.63406014,0.592273,-0.041787148
unique_words,rewrite_to_rank,Lighting,6,0.9736846,0.5303018,0.521122,-0.009179831
unique_words,rewrite_to_rank,Lighting,7,0.9525462,0.6014892,0.58254516,-0.018944025
unique_words,rewrite_to_rank,Lighting,10,0.89859784,0.6846642,0.6269177,-0.05774647
unique_words,rewrite_to_rank,Lighting,9,0.90272504,0.66147125,0.68280935,0.021338105
unique_words,rewrite_to_rank,Lighting,8,0.96146876,0.6864903,0.66912675,-0.017363548
unique_words,rewrite_to_rank,Lighting Fixtures,1,0.9834689,0.63703287,0.61035794,-0.026674926
unique_words,rewrite_to_rank,Lighting Fixtures,2,0.9264935,0.5826637,0.5989209,0.016257167
unique_words,rewrite_to_rank,Lighting Fixtures,3,0.95848817,0.51255023,0.4971193,-0.015430927
unique_words,rewrite_to_rank,Lighting Fixtures,5,0.84694916,0.5836575,0.54364026,-0.040017247
unique_words,rewrite_to_rank,Lighting Fixtures,4,0.9293717,0.6336803,0.650986,0.017305732
unique_words,rewrite_to_rank,Lighting Fixtures,6,0.9289348,0.5558106,0.54704857,-0.008762002
unique_words,rewrite_to_rank,Lighting Fixtures,7,0.9003217,0.53223014,0.5090365,-0.023193657
unique_words,rewrite_to_rank,Lighting Fixtures,8,0.9632383,0.6283103,0.6062634,-0.022046924
unique_words,rewrite_to_rank,Lighting Fixtures,9,0.95895797,0.6077894,0.5918937,-0.015895724
unique_words,rewrite_to_rank,Lighting Fixtures,10,0.95683163,0.66062224,0.65933555,-0.0012866855
unique_words,rewrite_to_rank,Motorcycle Accessories,1,0.87892354,0.43823212,0.41832685,-0.01990527
unique_words,rewrite_to_rank,Motorcycle Accessories,2,0.87434745,0.5427289,0.50589687,-0.036832035
unique_words,rewrite_to_rank,Motorcycle Accessories,3,0.96686566,0.5205711,0.5256518,0.0050807
unique_words,rewrite_to_rank,Motorcycle Accessories,5,0.8531402,0.5819386,0.5765505,-0.0053881407
unique_words,rewrite_to_rank,Motorcycle Accessories,4,0.9314629,0.59001625,0.5758633,-0.014152944
unique_words,rewrite_to_rank,Motorcycle Accessories,6,0.95326376,0.6246803,0.57961863,-0.045061648
unique_words,rewrite_to_rank,Motorcycle Accessories,8,0.8951676,0.6152502,0.59042925,-0.024820924
unique_words,rewrite_to_rank,Motorcycle Accessories,7,0.91070867,0.58207124,0.5905534,0.008482158
unique_words,rewrite_to_rank,Motorcycle Accessories,10,0.9240004,0.53827065,0.5576849,0.019414246
unique_words,rewrite_to_rank,Motorcycle Accessories,9,0.9306136,0.63257235,0.6334053,0.0008329749
unique_words,rewrite_to_rank,Party Supplies,3,0.7704017,0.46826482,0.39763266,-0.07063216
unique_words,rewrite_to_rank,Party Supplies,2,0.94284123,0.49021643,0.44461125,-0.045605183
unique_words,rewrite_to_rank,Party Supplies,4,0.9388797,0.49153873,0.4701136,-0.021425128
unique_words,rewrite_to_rank,Party Supplies,1,0.8811103,0.4871853,0.44103438,-0.046150923
unique_words,rewrite_to_rank,Party Supplies,7,0.8106526,0.60984564,0.54406005,-0.06578559
unique_words,rewrite_to_rank,Party Supplies,5,0.89270014,0.5211115,0.52030075,-0.0008107424
unique_words,rewrite_to_rank,Party Supplies,8,0.8986174,0.5068406,0.46399394,-0.04284665
unique_words,rewrite_to_rank,Party Supplies,10,0.8849981,0.5336738,0.5271713,-0.006502509
unique_words,rewrite_to_rank,Party Supplies,9,0.9637865,0.6095686,0.53549314,-0.07407546
unique_words,rewrite_to_rank,Party Supplies,6,0.92131615,0.49642894,0.44896004,-0.0474689
unique_words,rewrite_to_rank,Plumbing Fixtures,2,0.879016,0.6398085,0.6425522,0.002743721
unique_words,rewrite_to_rank,Plumbing Fixtures,1,0.9494251,0.55675566,0.531856,-0.024899662
unique_words,rewrite_to_rank,Plumbing Fixtures,3,0.9619409,0.6265198,0.594815,-0.031704783
unique_words,rewrite_to_rank,Plumbing Fixtures,4,0.93438715,0.671263,0.65932894,-0.011934042
unique_words,rewrite_to_rank,Plumbing Fixtures,7,0.9420571,0.5625148,0.57935214,0.016837358
unique_words,rewrite_to_rank,Plumbing Fixtures,6,0.888029,0.60799915,0.5634736,-0.044525564
unique_words,rewrite_to_rank,Plumbing Fixtures,8,0.95498365,0.5576957,0.56785405,0.01015836
unique_words,rewrite_to_rank,Plumbing Fixtures,5,0.96030015,0.5954745,0.6002526,0.0047781467
unique_words,rewrite_to_rank,Plumbing Fixtures,9,0.9082161,0.5957814,0.59409446,-0.0016869307
unique_words,rewrite_to_rank,Vitamins & Supplements,1,0.92595005,0.67341745,0.63841414,-0.035003304
unique_words,rewrite_to_rank,Plumbing Fixtures,10,0.8822179,0.5803511,0.526057,-0.05429411
unique_words,rewrite_to_rank,Vitamins & Supplements,2,0.9433843,0.6434978,0.6297396,-0.013758242
unique_words,rewrite_to_rank,Vitamins & Supplements,3,0.93924624,0.6125113,0.5663476,-0.04616368
unique_words,rewrite_to_rank,Vitamins & Supplements,4,0.95428145,0.5582717,0.5769976,0.018725872
unique_words,rewrite_to_rank,Vitamins & Supplements,6,0.9474294,0.6331398,0.57662845,-0.056511343
unique_words,rewrite_to_rank,Vitamins & Supplements,8,0.87940913,0.45241094,0.47023293,0.017821997
unique_words,rewrite_to_rank,Vitamins & Supplements,7,0.90345526,0.51833737,0.49252042,-0.025816947
unique_words,rewrite_to_rank,Vitamins & Supplements,9,0.9078727,0.53762126,0.51551783,-0.022103429
unique_words,rewrite_to_rank,Vitamins & Supplements,5,0.94825506,0.562392,0.5392716,-0.023120403
unique_words,rewrite_to_rank,Vitamins & Supplements,10,0.9137479,0.68212754,0.63138497,-0.050742567
unique_words,rewrite_to_rank,Womens Clothing,1,0.8007145,0.62745696,0.54213077,-0.085326195
unique_words,rewrite_to_rank,Womens Clothing,2,0.9238249,0.4489999,0.45885402,0.009854108
unique_words,rewrite_to_rank,Womens Clothing,3,0.8503265,0.6180097,0.5284654,-0.089544296
unique_words,rewrite_to_rank,Womens Clothing,4,0.8970657,0.583904,0.55703866,-0.026865363
unique_words,rewrite_to_rank,Womens Clothing,5,0.85634744,0.56139183,0.5197844,-0.04160744
