method,dataset,category,target_idx,cos_orig_adv,cos_q_orig,cos_q_adv,query_sim_delta
llm_guidance,ragroll,slow cooker,8,0.96504843,0.6949738,0.69934064,0.004366815
llm_guidance,ragroll,smartphone,1,0.90971875,0.6608586,0.6042552,-0.056603372
llm_guidance,ragroll,smartphone,4,0.9328109,0.54358137,0.5540428,0.01046145
llm_guidance,ragroll,smartphone,2,0.8994167,0.59472394,0.59126824,-0.0034556985
llm_guidance,ragroll,smartphone,3,0.9374212,0.5892302,0.5635066,-0.025723577
llm_guidance,ragroll,smartphone,5,0.9164584,0.60981333,0.5893479,-0.020465434
llm_guidance,ragroll,smartphone,7,0.943283,0.60778725,0.5491736,-0.058613658
llm_guidance,ragroll,smartphone,6,0.8817221,0.54918313,0.53534997,-0.013833165
llm_guidance,ragroll,smartphone,8,0.93322635,0.5921844,0.58502114,-0.007163286
llm_guidance,ragroll,solid state drive,1,0.9590471,0.66296774,0.6351202,-0.027847528
llm_guidance,ragroll,solid state drive,3,0.93718886,0.66748,0.6908246,0.023344636
llm_guidance,ragroll,solid state drive,2,0.8839292,0.6435987,0.66815525,0.024556577
llm_guidance,ragroll,solid state drive,6,0.94024783,0.6405258,0.60376275,-0.036763072
llm_guidance,ragroll,solid state drive,5,0.9476783,0.6437418,0.6279421,-0.015799701
llm_guidance,ragroll,solid state drive,4,0.9391374,0.6946777,0.643248,-0.05142969
llm_guidance,ragroll,solid state drive,7,0.94250095,0.6509428,0.6445829,-0.006359875
llm_guidance,ragroll,space heater,2,0.9510827,0.69007635,0.6807864,-0.00928998
llm_guidance,ragroll,space heater,1,0.95279664,0.6480189,0.6317173,-0.016301572
llm_guidance,ragroll,space heater,3,0.94603133,0.6082251,0.5992521,-0.008973002
llm_guidance,ragroll,solid state drive,8,0.94055307,0.6867857,0.6687263,-0.018059373
llm_guidance,ragroll,space heater,4,0.96601135,0.64298105,0.62446606,-0.01851499
llm_guidance,ragroll,space heater,5,0.96071184,0.6258609,0.62062967,-0.0052312613
llm_guidance,ragroll,space heater,7,0.91929454,0.637514,0.6039177,-0.033596277
llm_guidance,ragroll,space heater,8,0.95346403,0.52004576,0.51253176,-0.007514
llm_guidance,ragroll,space heater,6,0.9562602,0.6361815,0.61161226,-0.024569213
llm_guidance,ragroll,string trimmer,1,0.9599558,0.6138809,0.61059415,-0.0032867193
llm_guidance,ragroll,string trimmer,2,0.94627386,0.70344883,0.7065692,0.0031203628
llm_guidance,ragroll,string trimmer,3,0.9578689,0.5851021,0.5927509,0.0076488256
llm_guidance,ragroll,string trimmer,4,0.9538968,0.7507354,0.73596114,-0.014774263
llm_guidance,ragroll,string trimmer,6,0.9551534,0.69977075,0.7062974,0.006526649
llm_guidance,ragroll,string trimmer,7,0.95209974,0.7079549,0.72291696,0.014962077
llm_guidance,ragroll,string trimmer,5,0.94926363,0.6677698,0.66111076,-0.006659031
llm_guidance,ragroll,string trimmer,8,0.9519711,0.7115952,0.69947964,-0.012115538
llm_guidance,ragroll,tablet,3,0.92688453,0.61198246,0.6063483,-0.0056341887
llm_guidance,ragroll,tablet,2,0.9775567,0.57908374,0.55314803,-0.02593571
llm_guidance,ragroll,tablet,1,0.9170283,0.58804053,0.6152122,0.027171671
llm_guidance,ragroll,tablet,4,0.93489546,0.6104691,0.6106581,0.00018900633
llm_guidance,ragroll,tablet,7,0.93259263,0.66403645,0.63952947,-0.024506986
llm_guidance,ragroll,tablet,5,0.90387106,0.6036662,0.60024464,-0.003421545
llm_guidance,ragroll,tablet,6,0.9132098,0.6049026,0.60827184,0.0033692122
llm_guidance,ragroll,tablet,8,0.9380754,0.64270055,0.6144509,-0.028249681
llm_guidance,ragroll,tent,1,0.95045394,0.6117758,0.5818186,-0.029957235
llm_guidance,ragroll,tent,2,0.95415974,0.6366663,0.6159198,-0.02074647
llm_guidance,ragroll,tent,3,0.93820715,0.6120343,0.59530103,-0.016733289
llm_guidance,ragroll,tent,5,0.9645593,0.60972404,0.60040736,-0.009316683
llm_guidance,ragroll,tent,4,0.95703757,0.6262938,0.6228426,-0.0034511685
llm_guidance,ragroll,tent,6,0.9482912,0.64693093,0.6094844,-0.03744656
llm_guidance,ragroll,tent,7,0.9510634,0.64916384,0.613402,-0.035761833
llm_guidance,ragroll,tent,8,0.97139597,0.61203945,0.608683,-0.0033564568
llm_guidance,ragroll,tool chest,1,0.92166984,0.61974156,0.633573,0.013831437
llm_guidance,ragroll,tool chest,2,0.91113365,0.62468004,0.65336907,0.028689027
llm_guidance,ragroll,tool chest,3,0.93215394,0.6162531,0.6377171,0.02146405
llm_guidance,ragroll,tool chest,5,0.9226839,0.5375148,0.5563704,0.018855572
llm_guidance,ragroll,tool chest,4,0.9420956,0.60968983,0.61597896,0.0062891245
llm_guidance,ragroll,tool chest,6,0.9447683,0.5928879,0.5976671,0.0047792196
llm_guidance,ragroll,tool chest,7,0.93667185,0.6405648,0.63142085,-0.009143949
llm_guidance,ragroll,washing machine,3,0.9437571,0.6468981,0.6459179,-0.0009801984
llm_guidance,ragroll,tool chest,8,0.94997954,0.607226,0.6147438,0.0075178146
llm_guidance,ragroll,washing machine,1,0.9476114,0.6775824,0.67801917,0.00043678284
llm_guidance,ragroll,washing machine,2,0.9238862,0.59704894,0.6482966,0.051247656
llm_guidance,ragroll,washing machine,6,0.93444324,0.64058053,0.6461758,0.005595267
llm_guidance,ragroll,washing machine,5,0.94620395,0.6722981,0.66021186,-0.012086213
llm_guidance,ragroll,washing machine,4,0.946344,0.64773816,0.6560684,0.008330226
llm_guidance,ragroll,washing machine,7,0.95102394,0.6567571,0.6381445,-0.018612623
llm_guidance,ragroll,wet-dry vacuum,1,0.93934655,0.66542435,0.6725888,0.0071644783
llm_guidance,ragroll,washing machine,8,0.9551975,0.63430095,0.659193,0.024892032
llm_guidance,ragroll,wet-dry vacuum,2,0.95142865,0.71596944,0.71798384,0.0020143986
llm_guidance,ragroll,wet-dry vacuum,3,0.9587795,0.6472846,0.66517687,0.017892241
llm_guidance,ragroll,wet-dry vacuum,4,0.9544775,0.6744045,0.7132875,0.03888297
llm_guidance,ragroll,wet-dry vacuum,5,0.9496007,0.70057124,0.72651947,0.025948226
llm_guidance,ragroll,wet-dry vacuum,6,0.95585227,0.6734655,0.67246217,-0.001003325
llm_guidance,ragroll,wet-dry vacuum,7,0.941953,0.69906926,0.7228952,0.023825943
llm_guidance,ragroll,wet-dry vacuum,8,0.9399928,0.66800594,0.7120003,0.043994367
llm_guidance,ragroll,wifi router,1,0.9568886,0.59600633,0.55338264,-0.0426237
llm_guidance,ragroll,wifi router,2,0.93162143,0.6520472,0.62870467,-0.02334255
llm_guidance,ragroll,wifi router,3,0.94122547,0.6049911,0.58909804,-0.015893042
llm_guidance,ragroll,wifi router,4,0.9320404,0.5964155,0.57697046,-0.019445062
llm_guidance,ragroll,wifi router,6,0.958649,0.6622862,0.6270426,-0.03524363
llm_guidance,ragroll,wifi router,5,0.96851885,0.65655375,0.64299196,-0.013561785
llm_guidance,ragroll,wifi router,8,0.9556535,0.6391572,0.65179443,0.012637258
llm_guidance,ragroll,wifi router,7,0.9501763,0.63191813,0.6253698,-0.006548345
llm_guidance,ragroll,wood router,1,0.93382585,0.5211267,0.514928,-0.0061987042
llm_guidance,ragroll,wood router,2,0.93489856,0.5116786,0.49312633,-0.018552244
llm_guidance,ragroll,wood router,3,0.9553611,0.6968321,0.6867056,-0.010126531
llm_guidance,ragroll,wood router,4,0.9375975,0.64294183,0.6888937,0.045951843
llm_guidance,ragroll,wood router,5,0.8905983,0.5952283,0.6954403,0.10021198
llm_guidance,ragroll,wood router,7,0.93046916,0.6482827,0.6981777,0.04989499
llm_guidance,ragroll,wood router,6,0.9279461,0.6065216,0.62139094,0.014869332
llm_guidance,ragroll,wood router,8,0.95581865,0.69734234,0.6956519,-0.0016904473
llm_guidance,stsdata,books,1,0.9611927,0.5540473,0.5461504,-0.0078969
llm_guidance,stsdata,books,2,0.9345257,0.5546857,0.55251557,-0.0021701455
llm_guidance,stsdata,books,3,0.9222121,0.53709406,0.55308974,0.015995681
llm_guidance,stsdata,books,5,0.9634348,0.51222837,0.50038946,-0.011838913
llm_guidance,stsdata,books,4,0.8789011,0.5285484,0.53187233,0.0033239126
llm_guidance,stsdata,books,6,0.9243389,0.52026844,0.50380623,-0.016462207
llm_guidance,stsdata,books,8,0.8879517,0.5254991,0.5389107,0.0134115815
llm_guidance,stsdata,books,7,0.9057911,0.5367513,0.55339634,0.016645074
llm_guidance,stsdata,books,9,0.9444188,0.5312578,0.5300609,-0.0011969209
llm_guidance,stsdata,cameras,2,0.9665769,0.5944182,0.5885998,-0.0058184266
llm_guidance,stsdata,cameras,1,0.9681605,0.6280412,0.6158043,-0.012236893
llm_guidance,stsdata,books,10,0.8694184,0.5547905,0.5449822,-0.009808302
llm_guidance,stsdata,cameras,3,0.97645277,0.61034673,0.610665,0.0003182888
llm_guidance,stsdata,cameras,5,0.9693409,0.5835818,0.5465648,-0.037016988
llm_guidance,stsdata,cameras,6,0.9713327,0.5836028,0.57359475,-0.010008037
llm_guidance,stsdata,cameras,7,0.96918446,0.5639757,0.5500851,-0.013890564
llm_guidance,stsdata,cameras,8,0.97156197,0.6212381,0.6105923,-0.010645807
llm_guidance,stsdata,cameras,4,0.95301133,0.5919436,0.5573244,-0.034619212
llm_guidance,stsdata,cameras,9,0.9718368,0.5872427,0.5840559,-0.003186822
llm_guidance,stsdata,coffee_machines,1,0.9604665,0.583745,0.57699186,-0.0067531466
llm_guidance,stsdata,cameras,10,0.968583,0.5486645,0.5256811,-0.022983432
llm_guidance,stsdata,coffee_machines,2,0.97378737,0.6758811,0.6625463,-0.013334811
llm_guidance,stsdata,coffee_machines,3,0.9567864,0.65386546,0.64775217,-0.006113291
llm_guidance,stsdata,coffee_machines,5,0.97087973,0.6223823,0.612689,-0.009693265
llm_guidance,stsdata,coffee_machines,6,0.9675247,0.6701702,0.6568433,-0.013326883
llm_guidance,stsdata,coffee_machines,7,0.9678757,0.65734977,0.63905287,-0.018296897
llm_guidance,stsdata,coffee_machines,8,0.97679746,0.6704681,0.6642979,-0.006170213
llm_guidance,stsdata,coffee_machines,4,0.97258663,0.6264081,0.6180772,-0.008330882
llm_guidance,stsdata,coffee_machines,10,0.97964686,0.65303624,0.65101695,-0.0020192862
llm_guidance,stsdata,coffee_machines,9,0.96280414,0.612237,0.6130748,0.0008378029
llm_guidance,rewrite_to_rank,Apparel,1,0.84993416,0.58633375,0.54859424,-0.037739515
llm_guidance,rewrite_to_rank,Apparel,2,0.80154383,0.6014862,0.5707385,-0.030747712
llm_guidance,rewrite_to_rank,Apparel,5,0.9362049,0.60536873,0.55981517,-0.045553565
llm_guidance,rewrite_to_rank,Apparel,4,0.8684894,0.59121484,0.5784267,-0.012788117
llm_guidance,rewrite_to_rank,Apparel,6,0.8853072,0.5942674,0.5977617,0.0034942627
llm_guidance,rewrite_to_rank,Apparel,3,0.9218637,0.6505321,0.58347356,-0.06705856
llm_guidance,rewrite_to_rank,Apparel,7,0.7173315,0.5641053,0.58704734,0.022942066
llm_guidance,rewrite_to_rank,Apparel,8,0.9204995,0.6272949,0.59970355,-0.027591348
llm_guidance,rewrite_to_rank,Apparel,9,0.86871237,0.62499905,0.64296764,0.017968595
llm_guidance,rewrite_to_rank,Apparel,10,0.92514133,0.5923965,0.5843936,-0.008002877
llm_guidance,rewrite_to_rank,Automotive Lighting,1,0.9034188,0.6427156,0.6461253,0.0034097433
llm_guidance,rewrite_to_rank,Automotive Lighting,2,0.88938,0.6509291,0.64917135,-0.001757741
llm_guidance,rewrite_to_rank,Automotive Lighting,3,0.8946438,0.669158,0.6525692,-0.016588807
llm_guidance,rewrite_to_rank,Automotive Lighting,4,0.86104065,0.687508,0.62391543,-0.06359255
llm_guidance,rewrite_to_rank,Automotive Lighting,5,0.88074374,0.67724895,0.705897,0.028648019
llm_guidance,rewrite_to_rank,Automotive Lighting,6,0.93608487,0.66812265,0.64396244,-0.024160206
llm_guidance,rewrite_to_rank,Automotive Lighting,8,0.79470384,0.44934952,0.57585335,0.12650383
llm_guidance,rewrite_to_rank,Automotive Lighting,7,0.949341,0.5826141,0.5975424,0.014928281
llm_guidance,rewrite_to_rank,Automotive Lighting,9,0.885842,0.60762775,0.6247999,0.017172158
llm_guidance,rewrite_to_rank,Automotive Lighting,10,0.9632178,0.6646337,0.6339427,-0.030690968
llm_guidance,rewrite_to_rank,Automotive Parts,1,0.90736675,0.6132127,0.59167635,-0.02153635
llm_guidance,rewrite_to_rank,Automotive Parts,3,0.9392906,0.5571106,0.5646083,0.0074976683
llm_guidance,rewrite_to_rank,Automotive Parts,2,0.7674897,0.5148453,0.5517795,0.036934197
llm_guidance,rewrite_to_rank,Automotive Parts,4,0.8842327,0.62894,0.59279776,-0.03614223
llm_guidance,rewrite_to_rank,Automotive Parts,5,0.91397846,0.56354815,0.5715827,0.008034527
llm_guidance,rewrite_to_rank,Automotive Parts,6,0.90719444,0.5440445,0.5387959,-0.005248606
llm_guidance,rewrite_to_rank,Automotive Parts,7,0.9507719,0.61509573,0.58591735,-0.029178381
llm_guidance,rewrite_to_rank,Automotive Parts,9,0.83133924,0.5123153,0.5761805,0.063865244
llm_guidance,rewrite_to_rank,Automotive Parts,8,0.91960555,0.58976316,0.5793593,-0.010403872
llm_guidance,rewrite_to_rank,Automotive Parts,10,0.92212033,0.48799008,0.53027976,0.042289674
llm_guidance,rewrite_to_rank,Computer Accessories,1,0.9001652,0.6121946,0.61370325,0.0015086532
llm_guidance,rewrite_to_rank,Computer Accessories,4,0.8893968,0.58442134,0.5942011,0.009779751
llm_guidance,rewrite_to_rank,Computer Accessories,3,0.8692975,0.58054507,0.5596893,-0.020855784
llm_guidance,rewrite_to_rank,Computer Accessories,2,0.7510176,0.6575197,0.5903693,-0.067150414
llm_guidance,rewrite_to_rank,Computer Accessories,6,0.8710094,0.58431005,0.53811646,-0.0461936
llm_guidance,rewrite_to_rank,Computer Accessories,5,0.87446517,0.52899754,0.53943706,0.010439515
llm_guidance,rewrite_to_rank,Computer Accessories,8,0.8800485,0.53306276,0.54439443,0.011331677
llm_guidance,rewrite_to_rank,Computer Accessories,7,0.9551868,0.5257679,0.51019406,-0.015573859
llm_guidance,rewrite_to_rank,Computer Accessories,10,0.8415364,0.5692268,0.5608139,-0.008412898
llm_guidance,rewrite_to_rank,Computer Accessories,9,0.93622494,0.5238328,0.52584994,0.0020171404
llm_guidance,rewrite_to_rank,Education,1,0.84356534,0.4791658,0.47592005,-0.0032457411
llm_guidance,rewrite_to_rank,Education,2,0.769645,0.46155816,0.46181366,0.0002554953
llm_guidance,rewrite_to_rank,Education,3,0.8702429,0.41509616,0.4617635,0.046667337
llm_guidance,rewrite_to_rank,Education,4,0.8999759,0.50017536,0.5071278,0.0069524646
llm_guidance,rewrite_to_rank,Education,5,0.75850064,0.45924217,0.48287553,0.02363336
llm_guidance,rewrite_to_rank,Education,6,0.80550647,0.412944,0.46445096,0.051506966
llm_guidance,rewrite_to_rank,Education,7,0.89963436,0.4936263,0.47936738,-0.014258921
llm_guidance,rewrite_to_rank,Education,9,0.7517657,0.45399973,0.48753673,0.033537
llm_guidance,rewrite_to_rank,Education,8,0.80461484,0.52618384,0.48486003,-0.04132381
llm_guidance,rewrite_to_rank,Education,10,0.7890501,0.52775353,0.5109828,-0.01677072
llm_guidance,rewrite_to_rank,Fishing Gear,1,0.8439882,0.4154989,0.41522196,-0.00027695298
llm_guidance,rewrite_to_rank,Fishing Gear,2,0.7953328,0.5142175,0.61603403,0.101816535
llm_guidance,rewrite_to_rank,Fishing Gear,3,0.9032434,0.552181,0.6186813,0.066500306
llm_guidance,rewrite_to_rank,Fishing Gear,5,0.8296391,0.55886173,0.6862513,0.12738955
llm_guidance,rewrite_to_rank,Fishing Gear,7,0.9383918,0.65351,0.65616,0.0026500225
llm_guidance,rewrite_to_rank,Fishing Gear,6,0.9340597,0.6506437,0.6517562,0.0011125207
llm_guidance,rewrite_to_rank,Fishing Gear,4,0.84210455,0.5257904,0.6329761,0.10718572
llm_guidance,rewrite_to_rank,Fishing Gear,8,0.7827667,0.4052458,0.5702953,0.16504946
llm_guidance,rewrite_to_rank,Flooring,1,0.96643144,0.5729742,0.58120674,0.008232534
llm_guidance,rewrite_to_rank,Fishing Gear,9,0.8971634,0.63377726,0.6156161,-0.018161178
llm_guidance,rewrite_to_rank,Fishing Gear,10,0.8878943,0.6282523,0.66172063,0.033468306
llm_guidance,rewrite_to_rank,Flooring,2,0.94596136,0.6571919,0.66359353,0.006401658
llm_guidance,rewrite_to_rank,Flooring,3,0.94389725,0.6031546,0.5917856,-0.01136899
llm_guidance,rewrite_to_rank,Flooring,5,0.9499153,0.6357862,0.63168395,-0.00410223
llm_guidance,rewrite_to_rank,Flooring,4,0.92932665,0.65077066,0.6498594,-0.0009112358
llm_guidance,rewrite_to_rank,Flooring,6,0.91106045,0.6255887,0.577916,-0.04767269
llm_guidance,rewrite_to_rank,Flooring,7,0.9442198,0.63634384,0.6168886,-0.019455254
llm_guidance,rewrite_to_rank,Flooring,9,0.82821333,0.5844778,0.61604106,0.031563282
llm_guidance,rewrite_to_rank,Flooring,8,0.8013016,0.61147213,0.62086344,0.009391308
llm_guidance,rewrite_to_rank,Flooring,10,0.80994916,0.6058813,0.6325742,0.026692927
llm_guidance,rewrite_to_rank,Food,2,0.8898826,0.58702135,0.5644202,-0.022601128
llm_guidance,rewrite_to_rank,Food,1,0.9249562,0.55399996,0.58134776,0.027347803
llm_guidance,rewrite_to_rank,Food,4,0.9266112,0.54403305,0.533051,-0.010982037
llm_guidance,rewrite_to_rank,Food,3,0.9286924,0.59343344,0.5947726,0.0013391376
llm_guidance,rewrite_to_rank,Food,5,0.8685865,0.5380749,0.55674815,0.018673241
llm_guidance,rewrite_to_rank,Food,8,0.93203324,0.48488763,0.47136667,-0.013520956
llm_guidance,rewrite_to_rank,Food,7,0.918508,0.51628566,0.5559362,0.03965056
llm_guidance,rewrite_to_rank,Food,9,0.9223558,0.5461964,0.5508778,0.0046814084
llm_guidance,rewrite_to_rank,Food,10,0.898098,0.5117655,0.5514482,0.039682746
llm_guidance,rewrite_to_rank,Footwear,1,0.9283786,0.6646793,0.6498543,-0.014824986
llm_guidance,rewrite_to_rank,Footwear,2,0.8906536,0.5541111,0.62689006,0.07277894
llm_guidance,rewrite_to_rank,Food,6,0.89891446,0.5934694,0.6008773,0.0074079037
llm_guidance,rewrite_to_rank,Footwear,4,0.9685081,0.62782586,0.6207063,-0.0071195364
llm_guidance,rewrite_to_rank,Footwear,3,0.95190144,0.60301983,0.60741913,0.0043992996
llm_guidance,rewrite_to_rank,Footwear,5,0.9526039,0.6196457,0.6231791,0.0035333633
llm_guidance,rewrite_to_rank,Footwear,7,0.8040138,0.6421491,0.66568434,0.023535252
llm_guidance,rewrite_to_rank,Footwear,6,0.9073148,0.6320678,0.62414116,-0.007926643
llm_guidance,rewrite_to_rank,Footwear,8,0.81407106,0.6107481,0.61284924,0.0021011233
llm_guidance,rewrite_to_rank,Footwear,9,0.9270254,0.6280283,0.63258135,0.0045530796
llm_guidance,rewrite_to_rank,Footwear,10,0.9021763,0.6172798,0.6280153,0.010735452
llm_guidance,rewrite_to_rank,Golf Clubs,2,0.9396657,0.6129599,0.66013175,0.04717183
llm_guidance,rewrite_to_rank,Golf Clubs,1,0.92255044,0.70781416,0.68206567,-0.025748491
llm_guidance,rewrite_to_rank,Golf Clubs,3,0.87849283,0.52835745,0.60212827,0.07377082
llm_guidance,rewrite_to_rank,Golf Clubs,4,0.85660666,0.5734722,0.6045238,0.031051576
llm_guidance,rewrite_to_rank,Golf Clubs,5,0.85063386,0.69243807,0.6522917,-0.04014635
llm_guidance,rewrite_to_rank,Golf Clubs,7,0.9034398,0.51061946,0.5962564,0.085636914
llm_guidance,rewrite_to_rank,Golf Clubs,8,0.9308461,0.6199353,0.61113846,-0.008796811
llm_guidance,rewrite_to_rank,Golf Clubs,6,0.88262665,0.6490467,0.6521996,0.003152907
llm_guidance,rewrite_to_rank,Golf Clubs,9,0.9237059,0.6141044,0.6064303,-0.007674098
llm_guidance,rewrite_to_rank,Handbags,3,0.9330708,0.5068723,0.4945613,-0.012310982
llm_guidance,rewrite_to_rank,Handbags,2,0.9272274,0.6973554,0.6440339,-0.05332148
llm_guidance,rewrite_to_rank,Handbags,1,0.87818253,0.6395718,0.6223349,-0.017236888
llm_guidance,rewrite_to_rank,Golf Clubs,10,0.8059867,0.57345736,0.6546892,0.08123183
llm_guidance,rewrite_to_rank,Handbags,5,0.8583554,0.61240995,0.6234549,0.011044979
llm_guidance,rewrite_to_rank,Handbags,4,0.89162517,0.5941069,0.58153677,-0.012570143
llm_guidance,rewrite_to_rank,Handbags,6,0.9317785,0.61627305,0.57297724,-0.0432958
llm_guidance,rewrite_to_rank,Handbags,7,0.90315247,0.6159388,0.62280834,0.0068695545
llm_guidance,rewrite_to_rank,Handbags,8,0.9286691,0.6448973,0.6116477,-0.033249557
llm_guidance,rewrite_to_rank,Handbags,9,0.95577496,0.6519218,0.61610454,-0.035817266
llm_guidance,rewrite_to_rank,Handbags,10,0.9057816,0.6379442,0.5909657,-0.046978533
llm_guidance,rewrite_to_rank,Health and Beauty,1,0.9577987,0.5439962,0.5111871,-0.03280914
llm_guidance,rewrite_to_rank,Health and Beauty,3,0.8900912,0.50874174,0.47605908,-0.032682657
llm_guidance,rewrite_to_rank,Health and Beauty,2,0.9391397,0.5620218,0.5530999,-0.008921921
llm_guidance,rewrite_to_rank,Health and Beauty,4,0.8725035,0.53843135,0.5602871,0.021855772
llm_guidance,rewrite_to_rank,Health and Beauty,6,0.9643685,0.5627295,0.5353442,-0.027385294
llm_guidance,rewrite_to_rank,Health and Beauty,5,0.9261929,0.43197867,0.41744822,-0.01453045
llm_guidance,rewrite_to_rank,Health and Beauty,8,0.9168236,0.5532906,0.55527824,0.001987636
llm_guidance,rewrite_to_rank,Health and Beauty,7,0.8921755,0.5083967,0.513172,0.0047752857
llm_guidance,rewrite_to_rank,Health and Beauty,9,0.9337996,0.5661669,0.54259706,-0.023569822
llm_guidance,rewrite_to_rank,Health and Beauty,10,0.8365874,0.5430305,0.55561554,0.012585044
llm_guidance,rewrite_to_rank,Jewelry,1,0.8253965,0.5193676,0.5664586,0.047091007
llm_guidance,rewrite_to_rank,Jewelry,2,0.90108025,0.65909475,0.61532474,-0.043770015
llm_guidance,rewrite_to_rank,Jewelry,3,0.9262127,0.626661,0.60850155,-0.01815945
llm_guidance,rewrite_to_rank,Jewelry,4,0.95287395,0.60248905,0.6343328,0.031843722
llm_guidance,rewrite_to_rank,Jewelry,5,0.9017123,0.5829128,0.6135237,0.030610919
llm_guidance,rewrite_to_rank,Jewelry,6,0.8797916,0.63902974,0.6153306,-0.023699164
llm_guidance,rewrite_to_rank,Jewelry,7,0.8704332,0.63005245,0.6425555,0.012503028
llm_guidance,rewrite_to_rank,Jewelry,8,0.8442095,0.6198598,0.6426586,0.022798777
llm_guidance,rewrite_to_rank,Jewelry,9,0.88452655,0.5620791,0.61973554,0.057656467
llm_guidance,rewrite_to_rank,Jewelry,10,0.84967244,0.5470381,0.59215134,0.045113266
llm_guidance,rewrite_to_rank,Lighting,1,0.9232435,0.57477945,0.5564568,-0.018322647
llm_guidance,rewrite_to_rank,Lighting,4,0.8973664,0.63406014,0.6125424,-0.021517754
llm_guidance,rewrite_to_rank,Lighting,3,0.96040595,0.6375525,0.6492668,0.01171428
llm_guidance,rewrite_to_rank,Lighting,2,0.9113345,0.6486654,0.63283217,-0.015833259
llm_guidance,rewrite_to_rank,Lighting,5,0.9290599,0.62493896,0.6173859,-0.007553041
llm_guidance,rewrite_to_rank,Lighting,6,0.91645145,0.5303018,0.60275674,0.07245493
llm_guidance,rewrite_to_rank,Lighting,8,0.952719,0.6864903,0.66057056,-0.025919735
llm_guidance,rewrite_to_rank,Lighting,7,0.95780694,0.6014892,0.6142731,0.012783885
llm_guidance,rewrite_to_rank,Lighting,9,0.8893943,0.66147125,0.62097716,-0.040494084
llm_guidance,rewrite_to_rank,Lighting Fixtures,1,0.9496201,0.63703287,0.61601496,-0.021017909
llm_guidance,rewrite_to_rank,Lighting,10,0.834748,0.68466413,0.5817735,-0.10289061
llm_guidance,rewrite_to_rank,Lighting Fixtures,2,0.884876,0.5826637,0.5805845,-0.0020791888
llm_guidance,rewrite_to_rank,Lighting Fixtures,4,0.90633523,0.6336803,0.641961,0.0082806945
llm_guidance,rewrite_to_rank,Lighting Fixtures,3,0.879745,0.51255023,0.55611193,0.043561697
llm_guidance,rewrite_to_rank,Lighting Fixtures,5,0.8585414,0.5836575,0.5774913,-0.0061662197
llm_guidance,rewrite_to_rank,Lighting Fixtures,6,0.8165373,0.5558106,0.53147835,-0.024332225
llm_guidance,rewrite_to_rank,Lighting Fixtures,7,0.88303757,0.53223014,0.6058881,0.07365799
llm_guidance,rewrite_to_rank,Lighting Fixtures,8,0.8781651,0.6283103,0.62575674,-0.0025535822
llm_guidance,rewrite_to_rank,Lighting Fixtures,9,0.81622267,0.6077894,0.6888225,0.08103311
llm_guidance,rewrite_to_rank,Motorcycle Accessories,2,0.8900617,0.5427289,0.601416,0.05868709
llm_guidance,rewrite_to_rank,Motorcycle Accessories,1,0.8448077,0.43823212,0.464118,0.02588588
llm_guidance,rewrite_to_rank,Lighting Fixtures,10,0.9137255,0.66062224,0.6949879,0.034365654
llm_guidance,rewrite_to_rank,Motorcycle Accessories,3,0.952204,0.5205711,0.52392936,0.003358245
llm_guidance,rewrite_to_rank,Motorcycle Accessories,5,0.8569578,0.5819386,0.5522844,-0.029654205
llm_guidance,rewrite_to_rank,Motorcycle Accessories,6,0.911603,0.6246803,0.60438097,-0.020299315
llm_guidance,rewrite_to_rank,Motorcycle Accessories,7,0.92323065,0.58207124,0.5669477,-0.015123546
llm_guidance,rewrite_to_rank,Motorcycle Accessories,4,0.89766335,0.59001625,0.6305569,0.040540636
llm_guidance,rewrite_to_rank,Motorcycle Accessories,8,0.9191502,0.6152502,0.5810221,-0.034228086
llm_guidance,rewrite_to_rank,Motorcycle Accessories,9,0.9472698,0.63257235,0.67475694,0.04218459
llm_guidance,rewrite_to_rank,Motorcycle Accessories,10,0.89224046,0.5382707,0.60880125,0.070530534
llm_guidance,rewrite_to_rank,Party Supplies,1,0.86474884,0.4871853,0.5606104,0.073425114
llm_guidance,rewrite_to_rank,Party Supplies,2,0.8555473,0.49021643,0.585415,0.09519857
llm_guidance,rewrite_to_rank,Party Supplies,4,0.9212173,0.49153873,0.5270355,0.03549674
llm_guidance,rewrite_to_rank,Party Supplies,5,0.8891941,0.5211115,0.49743176,-0.023679733
llm_guidance,rewrite_to_rank,Party Supplies,3,0.87798995,0.46826482,0.49897105,0.030706227
llm_guidance,rewrite_to_rank,Party Supplies,6,0.8953897,0.49642894,0.5278315,0.031402558
llm_guidance,rewrite_to_rank,Party Supplies,7,0.8945976,0.60984564,0.60165405,-0.008191586
llm_guidance,rewrite_to_rank,Party Supplies,9,0.84518903,0.6095686,0.6153642,0.005795598
llm_guidance,rewrite_to_rank,Party Supplies,10,0.87424946,0.5336738,0.5717162,0.038042367
llm_guidance,rewrite_to_rank,Party Supplies,8,0.91661155,0.5068406,0.5539729,0.047132313
llm_guidance,rewrite_to_rank,Plumbing Fixtures,1,0.92117465,0.55675566,0.58501095,0.028255284
llm_guidance,rewrite_to_rank,Plumbing Fixtures,3,0.9320661,0.6265198,0.5610112,-0.065508604
llm_guidance,rewrite_to_rank,Plumbing Fixtures,2,0.91287184,0.6398085,0.6261225,-0.013686001
llm_guidance,rewrite_to_rank,Plumbing Fixtures,4,0.8876608,0.671263,0.64221066,-0.029052317
