method,dataset,category,target_idx,cos_orig_adv,cos_q_orig,cos_q_adv,query_sim_delta
stealthrank,ragroll,smartphone,7,0.9742185,0.60778725,0.5875133,-0.020273924
stealthrank,ragroll,smartphone,8,0.97475535,0.5921844,0.577417,-0.014767408
stealthrank,ragroll,solid state drive,1,0.97390366,0.66296774,0.66072273,-0.002245009
stealthrank,ragroll,solid state drive,2,0.9360976,0.6435987,0.70262426,0.059025586
stealthrank,ragroll,solid state drive,3,0.9530256,0.66748,0.6596856,-0.00779438
stealthrank,ragroll,solid state drive,4,0.9759589,0.6946777,0.70448184,0.00980413
stealthrank,ragroll,solid state drive,5,0.9798855,0.6437418,0.65489596,0.011154175
stealthrank,ragroll,solid state drive,6,0.9026156,0.6405258,0.64153665,0.0010108352
stealthrank,ragroll,solid state drive,7,0.9667254,0.6509428,0.6543249,0.0033820868
stealthrank,ragroll,solid state drive,8,0.95911795,0.6867857,0.6726397,-0.01414597
stealthrank,ragroll,space heater,1,0.9840056,0.6480189,0.6492519,0.0012329817
stealthrank,ragroll,space heater,2,0.98114187,0.69007635,0.69720256,0.007126212
stealthrank,ragroll,space heater,3,0.978338,0.6082251,0.62963337,0.02140826
stealthrank,ragroll,space heater,4,0.97913265,0.6429811,0.631992,-0.01098913
stealthrank,ragroll,space heater,5,0.9829351,0.6258609,0.6351507,0.0092897415
stealthrank,ragroll,space heater,6,0.97690606,0.6361815,0.63317823,-0.0030032396
stealthrank,ragroll,space heater,7,0.935799,0.637514,0.6354023,-0.0021116734
stealthrank,ragroll,space heater,8,0.97319096,0.52004576,0.52489305,0.004847288
stealthrank,ragroll,string trimmer,1,0.9776365,0.6138809,0.6078727,-0.006008148
stealthrank,ragroll,string trimmer,2,0.98845017,0.70344883,0.712227,0.008778155
stealthrank,ragroll,string trimmer,3,0.9556942,0.5851021,0.6133007,0.0281986
stealthrank,ragroll,string trimmer,4,0.9827148,0.7507354,0.7411251,-0.009610295
stealthrank,ragroll,string trimmer,5,0.95825857,0.6677698,0.6636081,-0.0041617155
stealthrank,ragroll,string trimmer,6,0.9591803,0.69977075,0.68317866,-0.016592085
stealthrank,ragroll,string trimmer,7,0.96358514,0.7079549,0.72036874,0.012413859
stealthrank,ragroll,string trimmer,8,0.9800662,0.7115952,0.7084478,-0.0031473637
stealthrank,ragroll,tablet,1,0.96389705,0.58804053,0.6206442,0.03260368
stealthrank,ragroll,tablet,2,0.9804428,0.57908374,0.59717906,0.018095315
stealthrank,ragroll,tablet,3,0.9269723,0.61198246,0.6233221,0.011339664
stealthrank,ragroll,tablet,4,0.95665073,0.6104691,0.6067508,-0.0037183166
stealthrank,ragroll,tablet,5,0.96632266,0.6036662,0.60066056,-0.0030056238
stealthrank,ragroll,tablet,6,0.9671364,0.6049026,0.63179064,0.026888013
stealthrank,ragroll,tablet,7,0.941959,0.66403645,0.6714438,0.007407367
stealthrank,ragroll,tablet,8,0.9853748,0.64270055,0.6244103,-0.018290281
stealthrank,ragroll,tent,1,0.9840924,0.61177576,0.60778034,-0.0039954185
stealthrank,ragroll,tent,2,0.9777623,0.6366663,0.6449807,0.008314431
stealthrank,ragroll,tent,3,0.94605434,0.6120343,0.5986391,-0.01339525
stealthrank,ragroll,tent,4,0.97886896,0.6262938,0.6234057,-0.0028880835
stealthrank,ragroll,tent,5,0.97609735,0.60972404,0.61495185,0.005227804
stealthrank,ragroll,tent,6,0.9731084,0.64693093,0.6246145,-0.022316456
stealthrank,ragroll,tent,7,0.9352903,0.64916384,0.69012374,0.040959895
stealthrank,ragroll,tent,8,0.9667324,0.61203945,0.6488171,0.036777675
stealthrank,ragroll,tool chest,1,0.9575521,0.61974156,0.64129436,0.021552801
stealthrank,ragroll,tool chest,2,0.94735384,0.62468004,0.64660954,0.021929502
stealthrank,ragroll,tool chest,3,0.95229244,0.6162531,0.61770195,0.0014488697
stealthrank,ragroll,tool chest,4,0.9677314,0.60968983,0.6313679,0.02167809
stealthrank,ragroll,tool chest,5,0.9516295,0.5375148,0.5627371,0.025222301
stealthrank,ragroll,tool chest,6,0.97425604,0.5928879,0.59626126,0.0033733845
stealthrank,ragroll,tool chest,7,0.9745959,0.6405648,0.6633703,0.022805512
stealthrank,ragroll,tool chest,8,0.9819448,0.607226,0.62120277,0.013976753
stealthrank,ragroll,washing machine,1,0.9721618,0.6775824,0.6621437,-0.015438676
stealthrank,ragroll,washing machine,2,0.9606941,0.59704894,0.61636496,0.019316018
stealthrank,ragroll,washing machine,3,0.9602032,0.6468981,0.64729166,0.00039356947
stealthrank,ragroll,washing machine,4,0.97729874,0.64773816,0.6666745,0.018936336
stealthrank,ragroll,washing machine,5,0.9797674,0.6722981,0.6561104,-0.016187668
stealthrank,ragroll,washing machine,6,0.9668975,0.64058053,0.661992,0.021411479
stealthrank,ragroll,washing machine,7,0.9467846,0.6567571,0.6447332,-0.012023926
stealthrank,ragroll,washing machine,8,0.98420835,0.63430095,0.6356324,0.0013314486
stealthrank,ragroll,wet-dry vacuum,1,0.9661691,0.66542435,0.66531575,-0.00010859966
stealthrank,ragroll,wet-dry vacuum,2,0.92599154,0.71596944,0.7046741,-0.011295319
stealthrank,ragroll,wet-dry vacuum,3,0.9709417,0.6472846,0.66623414,0.018949509
stealthrank,ragroll,wet-dry vacuum,4,0.97501004,0.6744045,0.66923904,-0.0051654577
stealthrank,ragroll,wet-dry vacuum,5,0.97139215,0.70057124,0.7204067,0.019835472
stealthrank,ragroll,wet-dry vacuum,6,0.96674985,0.6734655,0.6513479,-0.022117615
stealthrank,ragroll,wet-dry vacuum,7,0.96566796,0.69906926,0.69972456,0.00065529346
stealthrank,ragroll,wet-dry vacuum,8,0.9418557,0.66800594,0.69504315,0.027037203
stealthrank,ragroll,wifi router,1,0.9789518,0.59600633,0.57178074,-0.024225593
stealthrank,ragroll,wifi router,2,0.95113623,0.6520472,0.65158284,-0.0004643798
stealthrank,ragroll,wifi router,3,0.96216303,0.6049911,0.6257621,0.020771027
stealthrank,ragroll,wifi router,4,0.94630617,0.5964155,0.59031093,-0.0061045885
stealthrank,ragroll,wifi router,5,0.97563434,0.65655375,0.6623076,0.005753875
stealthrank,ragroll,wifi router,6,0.985428,0.6622862,0.664713,0.002426803
stealthrank,ragroll,wifi router,7,0.98379374,0.63191813,0.6172033,-0.014714837
stealthrank,ragroll,wifi router,8,0.9859751,0.6391572,0.6414949,0.0023377538
stealthrank,ragroll,wood router,1,0.9605995,0.5211267,0.5139911,-0.00713557
stealthrank,ragroll,wood router,2,0.9625393,0.5116786,0.561491,0.049812436
stealthrank,ragroll,wood router,3,0.96876884,0.6968321,0.72349703,0.026664913
stealthrank,ragroll,wood router,4,0.9675941,0.64294183,0.6370683,-0.005873561
stealthrank,ragroll,wood router,5,0.9511763,0.5952283,0.602057,0.0068286657
stealthrank,ragroll,wood router,6,0.975152,0.6065216,0.62527335,0.01875174
stealthrank,ragroll,wood router,7,0.97339153,0.6482827,0.6412749,-0.0070077777
stealthrank,ragroll,wood router,8,0.96320367,0.69734234,0.7046842,0.0073418617
stealthrank,stsdata,books,1,0.94193053,0.5540473,0.5977863,0.04373902
stealthrank,stsdata,books,2,0.9854346,0.5546857,0.58194935,0.027263641
stealthrank,stsdata,books,3,0.9403685,0.53709406,0.59326994,0.056175888
stealthrank,stsdata,books,4,0.9241005,0.5285484,0.6177523,0.089203894
stealthrank,stsdata,books,5,0.93259937,0.51222837,0.5907694,0.07854104
stealthrank,stsdata,books,6,0.9295888,0.52026844,0.5851378,0.064869344
stealthrank,stsdata,books,7,0.95739233,0.5367513,0.5841712,0.047419906
stealthrank,stsdata,books,8,0.95210135,0.5254991,0.58041215,0.054913044
stealthrank,stsdata,books,9,0.9724783,0.5312578,0.5466926,0.015434802
stealthrank,stsdata,books,10,0.95206726,0.5547905,0.6110944,0.05630392
stealthrank,stsdata,cameras,1,0.9914078,0.6280412,0.620211,-0.007830203
stealthrank,stsdata,cameras,2,0.98330086,0.5944182,0.57723224,-0.017185986
stealthrank,stsdata,cameras,3,0.99105144,0.61034673,0.591746,-0.018600762
stealthrank,stsdata,cameras,4,0.9833259,0.5919436,0.6056124,0.013668776
stealthrank,stsdata,cameras,5,0.9603189,0.5835818,0.5775114,-0.0060703754
stealthrank,stsdata,cameras,6,0.97782326,0.5836028,0.588076,0.0044732094
stealthrank,stsdata,cameras,7,0.9906481,0.5639757,0.5589911,-0.0049846172
stealthrank,stsdata,cameras,8,0.9931862,0.6212381,0.6184378,-0.0028002858
stealthrank,stsdata,cameras,9,0.98764205,0.5872427,0.5976844,0.010441661
stealthrank,stsdata,cameras,10,0.98222524,0.5486645,0.5441146,-0.0045499206
stealthrank,stsdata,coffee_machines,1,0.9808656,0.583745,0.565629,-0.018115997
stealthrank,stsdata,coffee_machines,2,0.99142265,0.6758811,0.6418538,-0.03402728
stealthrank,stsdata,coffee_machines,3,0.9773039,0.65386546,0.6425955,-0.011269927
stealthrank,stsdata,coffee_machines,4,0.9801702,0.6264081,0.624007,-0.0024011135
stealthrank,stsdata,coffee_machines,5,0.99280584,0.6223823,0.623521,0.0011386871
stealthrank,stsdata,coffee_machines,6,0.98100793,0.6701702,0.6601625,-0.010007679
stealthrank,stsdata,coffee_machines,7,0.98942965,0.65734977,0.64893794,-0.008411825
stealthrank,stsdata,coffee_machines,8,0.99022657,0.6704681,0.65526193,-0.015206158
stealthrank,stsdata,coffee_machines,9,0.97222304,0.612237,0.6135055,0.001268506
stealthrank,stsdata,coffee_machines,10,0.98826075,0.65303624,0.65378135,0.00074511766
stealthrank,rewrite_to_rank,Apparel,1,0.8858466,0.58633375,0.6332333,0.046899557
stealthrank,rewrite_to_rank,Apparel,2,0.8891263,0.6014862,0.655486,0.05399978
stealthrank,rewrite_to_rank,Apparel,3,0.94358075,0.6505321,0.6349946,-0.0155375
stealthrank,rewrite_to_rank,Apparel,4,0.9400651,0.59121484,0.58515555,-0.006059289
stealthrank,rewrite_to_rank,Apparel,5,0.9492698,0.60536885,0.63639885,0.03103
stealthrank,rewrite_to_rank,Apparel,6,0.903221,0.5942673,0.63393396,0.039666653
stealthrank,rewrite_to_rank,Apparel,7,0.7496953,0.5641053,0.6777531,0.11364782
stealthrank,rewrite_to_rank,Apparel,8,0.9276426,0.6272949,0.61815864,-0.00913626
stealthrank,rewrite_to_rank,Apparel,9,0.8606001,0.62499905,0.63214755,0.0071485043
stealthrank,rewrite_to_rank,Apparel,10,0.9616592,0.5923965,0.5846002,-0.0077962875
stealthrank,rewrite_to_rank,Automotive Lighting,1,0.91965127,0.6427155,0.6444063,0.001690805
stealthrank,rewrite_to_rank,Automotive Lighting,2,0.92489517,0.6509291,0.64547694,-0.005452156
stealthrank,rewrite_to_rank,Automotive Lighting,3,0.94170374,0.669158,0.64549917,-0.023658812
stealthrank,rewrite_to_rank,Automotive Lighting,4,0.90322524,0.687508,0.65193534,-0.035572648
stealthrank,rewrite_to_rank,Automotive Lighting,5,0.9663318,0.67724895,0.6644738,-0.012775183
stealthrank,rewrite_to_rank,Automotive Lighting,6,0.94964933,0.66812265,0.6500902,-0.018032432
stealthrank,rewrite_to_rank,Automotive Lighting,7,0.971509,0.5826141,0.59267175,0.010057628
stealthrank,rewrite_to_rank,Automotive Lighting,8,0.95242494,0.44934952,0.46492323,0.01557371
stealthrank,rewrite_to_rank,Automotive Lighting,9,0.920552,0.60762775,0.6236555,0.016027749
stealthrank,rewrite_to_rank,Automotive Lighting,10,0.9651104,0.6646337,0.6646032,-3.0517578e-05
stealthrank,rewrite_to_rank,Automotive Parts,1,0.89375067,0.6132127,0.63580245,0.022589743
stealthrank,rewrite_to_rank,Automotive Parts,2,0.96778065,0.5148453,0.5343646,0.01951927
stealthrank,rewrite_to_rank,Automotive Parts,3,0.98614097,0.5571106,0.56373674,0.006626129
stealthrank,rewrite_to_rank,Automotive Parts,4,0.9797424,0.62894,0.6282736,-0.0006663799
stealthrank,rewrite_to_rank,Automotive Parts,5,0.8547274,0.56354815,0.59970534,0.03615719
stealthrank,rewrite_to_rank,Automotive Parts,6,0.95954406,0.5440445,0.5603017,0.016257226
stealthrank,rewrite_to_rank,Automotive Parts,7,0.969055,0.61509573,0.59116864,-0.023927093
stealthrank,rewrite_to_rank,Automotive Parts,8,0.97217,0.58976316,0.588494,-0.0012691617
stealthrank,rewrite_to_rank,Automotive Parts,9,0.83072376,0.5123153,0.597763,0.08544773
stealthrank,rewrite_to_rank,Automotive Parts,10,0.9648107,0.48799008,0.5194582,0.031468093
stealthrank,rewrite_to_rank,Computer Accessories,1,0.9581376,0.6121946,0.62020946,0.008014858
stealthrank,rewrite_to_rank,Computer Accessories,2,0.747399,0.6575197,0.6298392,-0.027680516
stealthrank,rewrite_to_rank,Computer Accessories,3,0.8871887,0.58054507,0.64745283,0.06690776
stealthrank,rewrite_to_rank,Computer Accessories,4,0.91087526,0.58442134,0.61629623,0.031874895
stealthrank,rewrite_to_rank,Computer Accessories,5,0.9186585,0.52899754,0.5517739,0.022776365
stealthrank,rewrite_to_rank,Computer Accessories,6,0.85402405,0.58431005,0.61621624,0.031906188
stealthrank,rewrite_to_rank,Computer Accessories,7,0.98221564,0.5257679,0.51954436,-0.0062235594
stealthrank,rewrite_to_rank,Computer Accessories,8,0.93947285,0.53306276,0.5836982,0.050635457
stealthrank,rewrite_to_rank,Computer Accessories,9,0.9574462,0.5238328,0.5605066,0.036673784
stealthrank,rewrite_to_rank,Computer Accessories,10,0.876636,0.5692268,0.57558566,0.006358862
stealthrank,rewrite_to_rank,Education,1,0.877568,0.4791658,0.52129483,0.04212904
stealthrank,rewrite_to_rank,Education,2,0.8633967,0.46155816,0.45261067,-0.008947492
stealthrank,rewrite_to_rank,Education,3,0.87725186,0.41509616,0.52197134,0.10687518
stealthrank,rewrite_to_rank,Education,4,0.94552994,0.50017536,0.51195216,0.011776805
stealthrank,rewrite_to_rank,Education,5,0.8191204,0.45924217,0.46994707,0.010704905
stealthrank,rewrite_to_rank,Education,6,0.92381924,0.412944,0.4651903,0.052246302
stealthrank,rewrite_to_rank,Education,7,0.9070875,0.4936263,0.5402554,0.04662913
stealthrank,rewrite_to_rank,Education,8,0.93294406,0.52618384,0.49328804,-0.032895803
stealthrank,rewrite_to_rank,Education,9,0.90162736,0.45399973,0.44391435,-0.010085374
stealthrank,rewrite_to_rank,Education,10,0.88565016,0.52775353,0.55235404,0.024600506
stealthrank,rewrite_to_rank,Fishing Gear,1,0.9719897,0.4154989,0.41370404,-0.0017948747
stealthrank,rewrite_to_rank,Fishing Gear,2,0.9249601,0.5142175,0.55695814,0.042740643
stealthrank,rewrite_to_rank,Fishing Gear,3,0.92740554,0.552181,0.6198195,0.06763852
stealthrank,rewrite_to_rank,Fishing Gear,4,0.8822675,0.5257904,0.5710479,0.04525751
stealthrank,rewrite_to_rank,Fishing Gear,5,0.87086165,0.55886173,0.6317491,0.07288736
stealthrank,rewrite_to_rank,Fishing Gear,6,0.9115007,0.6506437,0.6683537,0.01770997
stealthrank,rewrite_to_rank,Fishing Gear,7,0.9641454,0.65351,0.6711524,0.017642438
stealthrank,rewrite_to_rank,Fishing Gear,8,0.84434754,0.4052458,0.62454236,0.21929654
stealthrank,rewrite_to_rank,Fishing Gear,9,0.9457128,0.63377726,0.61440504,-0.019372225
stealthrank,rewrite_to_rank,Fishing Gear,10,0.87888443,0.6282523,0.6609844,0.03273207
stealthrank,rewrite_to_rank,Flooring,1,0.98947895,0.5729742,0.5742438,0.0012695789
stealthrank,rewrite_to_rank,Flooring,2,0.9473922,0.6571919,0.68084466,0.023652792
stealthrank,rewrite_to_rank,Flooring,3,0.9727959,0.6031546,0.617151,0.013996422
stealthrank,rewrite_to_rank,Flooring,4,0.9413118,0.65077066,0.66697764,0.01620698
stealthrank,rewrite_to_rank,Flooring,5,0.97955394,0.6357861,0.6239799,-0.01180619
stealthrank,rewrite_to_rank,Flooring,6,0.97050506,0.62558866,0.6060845,-0.01950413
stealthrank,rewrite_to_rank,Flooring,7,0.938859,0.63634384,0.6249439,-0.011399925
stealthrank,rewrite_to_rank,Flooring,8,0.79222214,0.61147213,0.6692772,0.05780506
stealthrank,rewrite_to_rank,Flooring,9,0.9370935,0.5844778,0.5421564,-0.042321384
stealthrank,rewrite_to_rank,Flooring,10,0.9656224,0.6058813,0.59171164,-0.014169633
stealthrank,rewrite_to_rank,Food,1,0.9515867,0.55399996,0.55530494,0.0013049841
stealthrank,rewrite_to_rank,Food,2,0.89398104,0.58702135,0.5890788,0.0020574331
stealthrank,rewrite_to_rank,Food,3,0.9765195,0.59343344,0.5959004,0.0024669766
stealthrank,rewrite_to_rank,Food,4,0.9709715,0.54403305,0.54138595,-0.0026471019
stealthrank,rewrite_to_rank,Food,5,0.8880113,0.5380749,0.5220879,-0.015987039
stealthrank,rewrite_to_rank,Food,6,0.92627656,0.5934694,0.59577835,0.0023089647
stealthrank,rewrite_to_rank,Food,7,0.9736301,0.51628566,0.50090444,-0.015381217
stealthrank,rewrite_to_rank,Food,8,0.9633254,0.4848877,0.5109447,0.026057035
stealthrank,rewrite_to_rank,Food,9,0.96175027,0.5461964,0.55211675,0.0059203506
stealthrank,rewrite_to_rank,Food,10,0.8883699,0.5117655,0.5943966,0.08263111
stealthrank,rewrite_to_rank,Footwear,1,0.9416361,0.6646793,0.66138774,-0.0032915473
stealthrank,rewrite_to_rank,Footwear,2,0.91205263,0.55411106,0.6124234,0.058312356
stealthrank,rewrite_to_rank,Footwear,3,0.95913696,0.60301983,0.6171771,0.014157295
stealthrank,rewrite_to_rank,Footwear,4,0.9883115,0.62782586,0.6083622,-0.019463658
stealthrank,rewrite_to_rank,Footwear,5,0.96050036,0.6196457,0.6343894,0.014743686
stealthrank,rewrite_to_rank,Footwear,6,0.9368217,0.6320678,0.6256937,-0.0063741207
stealthrank,rewrite_to_rank,Footwear,7,0.8894741,0.6421491,0.68812853,0.04597944
stealthrank,rewrite_to_rank,Footwear,8,0.7470093,0.61074805,0.5974297,-0.01331836
stealthrank,rewrite_to_rank,Footwear,9,0.9327141,0.6280283,0.6445178,0.016489506
stealthrank,rewrite_to_rank,Footwear,10,0.93210113,0.61727977,0.614593,-0.002686739
stealthrank,rewrite_to_rank,Golf Clubs,1,0.98598933,0.70781416,0.6831539,-0.02466023
stealthrank,rewrite_to_rank,Golf Clubs,2,0.9513751,0.6129599,0.66099477,0.048034847
stealthrank,rewrite_to_rank,Golf Clubs,3,0.9149085,0.52835745,0.60046303,0.07210559
stealthrank,rewrite_to_rank,Golf Clubs,4,0.8441326,0.5734722,0.67870283,0.10523063
stealthrank,rewrite_to_rank,Golf Clubs,5,0.9607057,0.69243807,0.6897477,-0.0026903749
stealthrank,rewrite_to_rank,Golf Clubs,6,0.8227505,0.6490467,0.6714017,0.02235496
stealthrank,rewrite_to_rank,Golf Clubs,7,0.90868163,0.51061946,0.60224724,0.09162778
stealthrank,rewrite_to_rank,Golf Clubs,8,0.9244666,0.6199353,0.6537199,0.033784628
stealthrank,rewrite_to_rank,Golf Clubs,9,0.9115026,0.6141044,0.63313854,0.019034147
stealthrank,rewrite_to_rank,Golf Clubs,10,0.82074654,0.57345736,0.6766199,0.10316253
stealthrank,rewrite_to_rank,Handbags,1,0.90981436,0.6395718,0.6706705,0.031098723
stealthrank,rewrite_to_rank,Handbags,2,0.9756164,0.6973554,0.6881897,-0.009165704
stealthrank,rewrite_to_rank,Handbags,3,0.90524805,0.50687236,0.5211409,0.0142685175
stealthrank,rewrite_to_rank,Handbags,4,0.9490191,0.5941069,0.5942241,0.00011718273
stealthrank,rewrite_to_rank,Handbags,5,0.88545436,0.61240995,0.61553955,0.0031296015
stealthrank,rewrite_to_rank,Handbags,6,0.89896834,0.61627305,0.6000435,-0.01622957
stealthrank,rewrite_to_rank,Handbags,7,0.9282476,0.6159388,0.64426893,0.028330147
stealthrank,rewrite_to_rank,Handbags,8,0.920751,0.6448973,0.62816024,-0.016737044
stealthrank,rewrite_to_rank,Handbags,9,0.9439119,0.6519218,0.6641386,0.012216806
stealthrank,rewrite_to_rank,Handbags,10,0.850192,0.6379441,0.6760738,0.038129687
stealthrank,rewrite_to_rank,Health and Beauty,1,0.98126024,0.5439962,0.5325545,-0.011441708
stealthrank,rewrite_to_rank,Health and Beauty,2,0.9505577,0.5620218,0.58080626,0.018784463
stealthrank,rewrite_to_rank,Health and Beauty,3,0.9316028,0.50874174,0.5099808,0.0012390614
stealthrank,rewrite_to_rank,Health and Beauty,4,0.9209477,0.53843135,0.5285867,-0.009844661
stealthrank,rewrite_to_rank,Health and Beauty,5,0.92422426,0.43197867,0.46237504,0.030396372
stealthrank,rewrite_to_rank,Health and Beauty,6,0.96954215,0.5627295,0.56372064,0.0009911656
stealthrank,rewrite_to_rank,Health and Beauty,7,0.8139118,0.5083967,0.5541703,0.045773625
stealthrank,rewrite_to_rank,Health and Beauty,8,0.9523313,0.5532906,0.5518501,-0.001440525
stealthrank,rewrite_to_rank,Health and Beauty,9,0.9665861,0.5661669,0.5896777,0.023510814
stealthrank,rewrite_to_rank,Health and Beauty,10,0.9067931,0.5430305,0.58432734,0.04129684
stealthrank,rewrite_to_rank,Jewelry,1,0.852823,0.5193676,0.59184045,0.07247287
stealthrank,rewrite_to_rank,Jewelry,2,0.9002053,0.65909475,0.64075184,-0.018342912
stealthrank,rewrite_to_rank,Jewelry,3,0.963449,0.626661,0.6082212,-0.01843983
stealthrank,rewrite_to_rank,Jewelry,4,0.9706502,0.60248905,0.607227,0.004737973
stealthrank,rewrite_to_rank,Jewelry,5,0.88298345,0.5829128,0.6619076,0.07899481
stealthrank,rewrite_to_rank,Jewelry,6,0.9231479,0.63902974,0.6665292,0.027499437
stealthrank,rewrite_to_rank,Jewelry,7,0.84649444,0.63005245,0.63409114,0.0040386915
stealthrank,rewrite_to_rank,Jewelry,8,0.84191155,0.6198598,0.6883418,0.06848198
stealthrank,rewrite_to_rank,Jewelry,9,0.90485287,0.5620791,0.61947215,0.057393074
stealthrank,rewrite_to_rank,Jewelry,10,0.8776927,0.5470381,0.5961158,0.04907775
stealthrank,rewrite_to_rank,Lighting,1,0.9564918,0.57477945,0.5787225,0.003943026
stealthrank,rewrite_to_rank,Lighting,2,0.9358523,0.6486654,0.6502619,0.0015964508
stealthrank,rewrite_to_rank,Lighting,3,0.96246433,0.6375525,0.6471311,0.009578586
stealthrank,rewrite_to_rank,Lighting,4,0.9421998,0.63406014,0.6046252,-0.02943492
stealthrank,rewrite_to_rank,Lighting,5,0.9450551,0.6249391,0.63819206,0.013252974
stealthrank,rewrite_to_rank,Lighting,6,0.94294643,0.5303018,0.57050174,0.040199935
stealthrank,rewrite_to_rank,Lighting,7,0.93191457,0.6014892,0.6018481,0.00035893917
stealthrank,rewrite_to_rank,Lighting,8,0.9514313,0.6864903,0.6827103,-0.0037800074
stealthrank,rewrite_to_rank,Lighting,9,0.88682634,0.66147125,0.59516495,-0.06630629
stealthrank,rewrite_to_rank,Lighting,10,0.86856735,0.6846642,0.6664409,-0.018223286
stealthrank,rewrite_to_rank,Lighting Fixtures,1,0.9546609,0.63703287,0.5707948,-0.066238046
stealthrank,rewrite_to_rank,Lighting Fixtures,2,0.92983186,0.5826637,0.6267214,0.044057667
stealthrank,rewrite_to_rank,Lighting Fixtures,3,0.86560285,0.51255023,0.590131,0.07758075
stealthrank,rewrite_to_rank,Lighting Fixtures,4,0.9826542,0.6336803,0.63238096,-0.0012993217
stealthrank,rewrite_to_rank,Lighting Fixtures,5,0.8294217,0.5836575,0.5431871,-0.04047042
stealthrank,rewrite_to_rank,Lighting Fixtures,6,0.8837131,0.5558106,0.5374689,-0.01834166
stealthrank,rewrite_to_rank,Lighting Fixtures,7,0.8876272,0.53223014,0.56216496,0.029934824
stealthrank,rewrite_to_rank,Lighting Fixtures,8,0.9290542,0.6283103,0.65276676,0.024456441
stealthrank,rewrite_to_rank,Lighting Fixtures,9,0.8645716,0.6077894,0.6360588,0.02826941
stealthrank,rewrite_to_rank,Lighting Fixtures,10,0.9642371,0.66062224,0.68629205,0.025669813
stealthrank,rewrite_to_rank,Motorcycle Accessories,1,0.9222477,0.43823212,0.47069862,0.0324665
stealthrank,rewrite_to_rank,Motorcycle Accessories,2,0.9422191,0.5427289,0.5807667,0.038037777
stealthrank,rewrite_to_rank,Motorcycle Accessories,3,0.9776401,0.5205711,0.5195459,-0.0010251999
stealthrank,rewrite_to_rank,Motorcycle Accessories,4,0.8622039,0.59001625,0.6238191,0.033802867
stealthrank,rewrite_to_rank,Motorcycle Accessories,5,0.85043937,0.5819387,0.6025119,0.020573199
stealthrank,rewrite_to_rank,Motorcycle Accessories,6,0.88218457,0.6246803,0.5983701,-0.026310205
stealthrank,rewrite_to_rank,Motorcycle Accessories,7,0.9494698,0.58207124,0.55938375,-0.022687495
stealthrank,rewrite_to_rank,Motorcycle Accessories,8,0.82368565,0.6152502,0.5716897,-0.043560445
stealthrank,rewrite_to_rank,Motorcycle Accessories,9,0.98448,0.63257235,0.6247867,-0.007785678
stealthrank,rewrite_to_rank,Motorcycle Accessories,10,0.8762435,0.5382707,0.62190795,0.08363724
stealthrank,rewrite_to_rank,Party Supplies,1,0.8833598,0.4871853,0.5832969,0.096111596
stealthrank,rewrite_to_rank,Party Supplies,2,0.7899016,0.49021643,0.64382714,0.1536107
stealthrank,rewrite_to_rank,Party Supplies,3,0.9075576,0.46826482,0.50443524,0.036170423
stealthrank,rewrite_to_rank,Party Supplies,4,0.916102,0.49153873,0.53413385,0.04259512
stealthrank,rewrite_to_rank,Party Supplies,5,0.8437799,0.5211115,0.528634,0.0075225234
stealthrank,rewrite_to_rank,Party Supplies,6,0.9216912,0.49642894,0.51162547,0.015196532
stealthrank,rewrite_to_rank,Party Supplies,7,0.88262403,0.60984564,0.6858416,0.07599598
stealthrank,rewrite_to_rank,Party Supplies,8,0.9135117,0.5068406,0.59946084,0.09262025
stealthrank,rewrite_to_rank,Party Supplies,9,0.9248532,0.6095686,0.638181,0.028612375
stealthrank,rewrite_to_rank,Party Supplies,10,0.9239991,0.5336738,0.62534714,0.091673315
stealthrank,rewrite_to_rank,Plumbing Fixtures,1,0.9488444,0.55675566,0.5838745,0.027118862
stealthrank,rewrite_to_rank,Plumbing Fixtures,2,0.90512466,0.6398085,0.5838591,-0.05594939
stealthrank,rewrite_to_rank,Plumbing Fixtures,3,0.9550254,0.6265198,0.58970904,-0.036810756
stealthrank,rewrite_to_rank,Plumbing Fixtures,4,0.9204062,0.671263,0.65756786,-0.013695121
stealthrank,rewrite_to_rank,Plumbing Fixtures,5,0.9461739,0.5954745,0.58522284,-0.010251641
stealthrank,rewrite_to_rank,Plumbing Fixtures,6,0.9660939,0.60799915,0.6079984,-7.748604e-07
stealthrank,rewrite_to_rank,Plumbing Fixtures,7,0.91289526,0.5625148,0.5831932,0.020678401
stealthrank,rewrite_to_rank,Plumbing Fixtures,8,0.907337,0.5576957,0.6158855,0.05818981
stealthrank,rewrite_to_rank,Plumbing Fixtures,9,0.8055757,0.5957814,0.57037663,-0.025404751
stealthrank,rewrite_to_rank,Plumbing Fixtures,10,0.8654439,0.5803511,0.573705,-0.0066460967
stealthrank,rewrite_to_rank,Vitamins & Supplements,1,0.91917145,0.67341745,0.6821062,0.008688748
stealthrank,rewrite_to_rank,Vitamins & Supplements,2,0.94966877,0.6434978,0.66156083,0.018063009
stealthrank,rewrite_to_rank,Vitamins & Supplements,3,0.9262086,0.6125113,0.6199199,0.007408619
stealthrank,rewrite_to_rank,Vitamins & Supplements,4,0.94542783,0.5582717,0.58375347,0.02548176
stealthrank,rewrite_to_rank,Vitamins & Supplements,5,0.8677653,0.562392,0.560966,-0.0014259815
stealthrank,rewrite_to_rank,Vitamins & Supplements,6,0.8325913,0.6331398,0.64590687,0.0127670765
